Time Data Changed,Message Time Stamp,Source ID,Source ID Description,NDOT Link ID,Route,From Route,To Route,Link Description,Sign ID,Sign Type,Message Text,Duration
06/09/2012 11:58,06/09/2012 11:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:03,06/09/2012 12:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:08,06/09/2012 12:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:13,06/09/2012 12:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:18,06/09/2012 12:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:23,06/09/2012 12:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:28,06/09/2012 12:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:33,06/09/2012 12:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:38,06/09/2012 12:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:43,06/09/2012 12:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
